"","mfl_id","name","team","draft_year","stats_global_id","fleaflicker_id","rotoworld_id","nfl_id","espn_id","sportsdata_id","draft_round","draft_pick","height","weight","college","birthdate","age","sleeper_id","first_name","last_name","fantasy_data_id","rotowire_id","gsis_id","stats_id","yahoo_id","displayname","mergename","pos","avg_salary","fa_yr","doECR","dpECR","rpECR"
"305","12176","Parker, DeVante","MIA","2015","602241",NA,"10415","devanteparker/2552409","2576623","e9ee9209-dd8f-4e4a-be3c-407756a2749c","1","14","75","216","Louisville",1993-01-20,26.7,"2319","DeVante","Parker",16775,10152,"00-0031547",602241,28402,"DeVante Parker","devante parker","WR",5,2021,190.8,77.6,56.4
"306","12177","White, Kevin","FA","2015","728038",NA,"10427","kevinwhite/2553432","3042435","5b496c58-83ef-4763-b1e0-5f052af46b3e","1","7","75","216","West Virginia",1992-06-25,27.3,"2312","Kevin","White",16768,10151,"00-0031545",728038,28395,"Kevin White","kevin white","WR",NA,NA,NA,NA,NA
"307","12178","Coates, Sammie","FA","2015","593296",NA,"10285","sammiecoates/2552470","2574549","52d09eea-a580-447a-8062-5841d5a9c8b3","3","23","73","212","Auburn",1993-03-31,26.5,"2392","Sammie","Coates",16848,10211,"00-0032166",593296,28475,"Sammie Coates","sammie coates","WR",NA,NA,NA,NA,NA
"308","12179","Strong, Jaelen","FA","2015","732795",NA,"10287",NA,"3043263","704b9da0-2a07-4f64-be2e-dc9897d24e63","3","6","74","220","Arizona State",1994-01-25,25.7,"2375","Jaelen","Strong",16831,10023," 00-0031560",732795,28458,"Jaelen Strong","jaelen strong","WR",NA,NA,NA,NA,NA
"309","12181","Agholor, Nelson","PHI","2015","691055",NA,"10360","nelsonagholor/2552600","2971618","cfb0ff68-51cb-4dad-ba81-f9e019a93a91","1","20","72","198","USC",1993-05-24,26.4,"2325","Nelson","Agholor",16781,10132,"00-0031549",691055,28408,"Nelson Agholor","nelson agholor","WR",2.3,2020,197.1,81.4,64.6
"310","12182","Smith, Devin","DAL","2015","462223",NA,"10423","devinsmith/2553434","2576395","ca2d277b-835d-4f4b-bf3a-3993001d71d8","2","5","73","205","Ohio State",1992-03-03,27.6,"2342","Devin","Smith",16798,10209," 00-0031934",606485,28425,"Devin Smith","devin smith","WR",0.7,2021,272.5,106,98
"311","12183","Greene, Rashad","FA","2015","605413",NA,"10397","rashadgreene/2552425","2576785","73d6cb8a-3d72-4a6a-b3c9-fe61dfd1bd41","5","3","71","190","Florida State",1992-09-23,27,"2442","Rashad","Greene",16899,10212,"00-0032170",605413,900026,"Rashad Greene","rashad greene","WR",NA,NA,NA,NA,NA
"312","12184","Crowder, Jamison","NYJ","2015","599649",NA,"10373","jamisoncrowder/2552415","2576716","8002dd5e-a75a-4d72-9a8c-0f4dbc80d459","4","6","69","177","Duke",1993-06-17,26.3,"2410","Jamison","Crowder",16866,10224,"00-0031941",599649,28493,"Jamison Crowder","jamison crowder","WR",9.5,2022,151.7,64.1,48
"313","12185","Hardy, Justin","ATL","2015","557415",NA,"10399",NA,"2518678","052a93cf-8536-4a12-9831-84b27e8608da","4","8","70","192","East Carolina",1991-12-18,27.8,"2412","Justin","Hardy",16868,10228,"00-0031570",557415,28495,"Justin Hardy","justin hardy","WR",0.9,2020,NA,NA,NA
"314","12186","Diggs, Stefon","MIN","2015","694041",NA,"10380",NA,"2976212","a1c40664-b265-4083-aad2-54b4c734f2c5","5","10","72","191","Maryland",1993-11-29,25.9,"2449","Stefon","Diggs",16906,10133,"00-0031588",694041,28534,"Stefon Diggs","stefon diggs","WR",14.4,2024,29,14.9,23.8
"315","12187","Lockett, Tyler","SEA","2015","605242",NA,"10408","tylerlockett/2552430","2577327","dffa69ad-331e-4f09-ae38-40a5a4406be6","3","5","70","182","Kansas State",1992-09-28,27,"2374","Tyler","Lockett",16830,10161,"00-0032211",605242,28457,"Tyler Lockett","tyler lockett","WR",10.2,2022,47,22,13
"316","12188","Dorsett, Phillip","NEP","2015","596417",NA,"10381",NA,"2579604","c682e8ea-fe48-45d2-af60-682a6125ab22","1","29","70","192","Miami",1993-01-05,26.8,"2334","Phillip","Dorsett",16790,10208,"00-0032208",596417,28417,"Phillip Dorsett","phillip dorsett","WR",2.6,2020,227.6,82.1,52.8
"317","12196","Mayle, Vince","FA","2015","749539",NA,"10412","vincemayle/2552431","3052066","34cab90e-62e4-4d0c-a7ca-bbba76a2c6b0","4","24","74","247","Washington State",1991-06-12,28.3,"2428","Vince","Mayle",16884,10213,"00-0032188",749539,28511,"Vince Mayle","vince mayle","TE",NA,NA,NA,NA,NA
"318","12197","Perriman, Breshad","TBB","2015","652808",NA,"10357",NA,"2972460","0dc98d11-34e4-46f6-96a6-7707c6f29500","1","26","74","215","Central Florida",1993-09-10,26.1,"2331","Breshad","Perriman",16787,10069,"00-0032054",652808,28414,"Breshad Perriman","breshad perriman","WR",4,2020,281,118.5,107
"319","12205","Funchess, Devin","IND","2015","696127",NA,"10391",NA,"2977609","7f5f2a81-ac40-420c-9421-5b9e2a21faf8","2","9","76","225","Michigan",1994-05-21,25.4,"2346","Devin","Funchess",16802,10138,"00-0032055",696127,28429,"Devin Funchess","devin funchess","WR",10,2020,182.7,75.1,98
"320","12206","Williams, Maxx","ARI","2015","651658",NA,"10298",NA,"2970726","52f4a43a-64a9-4d69-a9e2-28bd60f68e49","2","23","76","252","Minnesota",1994-04-12,25.5,"2360","Maxx","Williams",16816,10128,"00-0031558",651658,28443,"Maxx Williams","maxx williams","TE",0.8,2020,NA,61,NA
"321","12207","O'Leary, Nick","MIA","2015","605423",NA,"10568",NA,"2576804","c257b2e6-dfc9-45c8-b30c-a497f2ce82a2","6","18","75","252","Florida State",1992-08-31,27.1,"2495","Nick","O'Leary",16954,10250,"00-0032117",605423,28582,"Nick OLeary","nick oleary","TE",1.5,2020,NA,NA,45
"322","12208","Heuerman, Jeff","DEN","2015","593517",NA,"10492","jeffheuerman/2552399","2576389","1fe3aadd-336b-4838-888e-8c9609747afc","3","28","77","255","Ohio State",1992-11-24,26.9,"2397","Jeff","Heuerman",16853,10246,"00-0032227",593517,28480,"Jeff Heuerman","jeff heuerman","TE",4,2021,NA,64.7,NA
"323","12209","Koyack, Ben","JAC","2015","610943",NA,"10601","benkoyack/2552396","2579846","666e3121-3daa-4413-b1ec-8e728f7cc645","7","12","77","258","Notre Dame",1993-04-09,26.5,"2528","Ben","Koyack",16988,10254,"00-0032139",610943,28617,"Ben Koyack","ben koyack","TE",0.7,2020,NA,NA,NA
"324","12210","Walford, Clive","FA","2015","553616",NA,"10471","clivewalford/2552397","2512593","2e56cca7-b898-4aac-bbc5-b5bda9163be1","3","4","76","252","Miami",1991-10-21,28,"2373","Clive","Walford",16829,10127,"00-0032256",553616,28456,"Clive Walford","clive walford","TE",NA,NA,NA,NA,NA
"325","12211","James, Jesse","DET","2015","652019",NA,"10403","jessejames/2552633","2979590","a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d","5","24","79","250","Penn State",1994-06-04,25.4,"2463","Jesse","James",16920,10150,"00-0032135",652019,28548,"Jesse James","jesse james","TE",5.7,2023,NA,53,53.5
"326","12212","Kroft, Tyler","BUF","2015","592268",NA,"10490","tylerkroft/2552586","2582410","36f54823-9d51-4180-9c91-d10281deb4bf","3","21","78","252","Rutgers",1992-10-15,27,"2390","Tyler","Kroft",16846,10247,"00-0032214",592268,28473,"Tyler Kroft","tyler kroft","TE",6.2,2022,NA,54,58
"327","12213","Bell, Blake","KCC","2015","542871",NA,"10366",NA,"2514206","0cc4e449-185a-4b08-9f07-c907ad0c3e05","4","18","78","252","Oklahoma",1991-08-07,28.2,"2422","Blake","Bell",16878,10248,"00-0032062",542871,28505,"Blake Bell","blake bell","TE",0.9,2020,NA,NA,NA
"328","12257","Conley, Chris","JAC","2015","591801",NA,"10432","chrisconley/2552652","2578533","bd01d907-cd57-48cb-9136-5692a4764a20","3","12","75","205","Georgia",1992-10-25,27,"2381","Chris","Conley",16837,10210,"00-0032128",591801,28464,"Chris Conley","chris conley","WR",2.3,2021,240.3,93.5,76.2
"329","12260","McBride, Tre","FA","2015","594730",NA,"10474","tremcbride/2552428","2566041","24779156-67f5-45ac-a73e-09184d4d314a","7","28","72","210","William & Mary",1992-12-01,26.9,"2544","Tre","McBride",17004,10214,"00-0032123",594730,28633,"Tre McBride","tre mcbride","WR",NA,NA,NA,NA,NA
"330","12261","Montgomery, Ty","NYJ","2015","598969",NA,"10413",NA,"2577134","0c39e276-7a5b-448f-a696-532506f1035a","3","30","72","216","Standford",1993-01-22,26.7,"2399","Ty","Montgomery",16855,10216,"00-0032200",598969,28482,"Ty Montgomery","ty montgomery","RB",0.9,2020,251.3,68.9,73.8
"331","12263","Waller, Darren","OAK","2015","600191",NA,"10433",NA,"2576925","14c97c9f-26e8-4944-9299-f90de6aeada3","6","28","78","255","Georgia Tech",1992-09-13,27.1,"2505","Darren","Waller",16964,10215,"00-0031610",600191,28592,"Darren Waller","darren waller","TE",0.7,2020,114.5,9.8,5.4
"332","12264","Zenner, Zach","FA","2015","568874",NA,"10429",NA,"2521161","2a4de276-55bd-4756-9fa5-89fe30f5304f",NA,NA,"71","224","South Dakota State",1991-09-13,28.1,"2560","Zach","Zenner",17023,10188,"00-0031665",568874,28887,"Zach Zenner","zach zenner","RB",NA,NA,NA,NA,NA
"333","12309","Pruitt, MyCole","TEN","2015","552586",NA,"10522",NA,"2508256","f22b34cf-6ecf-4522-9c77-1da275dfda7d","5","7","74","245","Southern Illinois",1992-03-24,27.6,"2446","MyCole","Pruitt",16903,10251,"00-0031585",552586,28531,"MyCole Pruitt","mycole pruitt","TE",0.7,2020,NA,NA,NA
"334","12317","Uzomah, C.J.","CIN","2015","593305",NA,"10534","c.j.uzomah/2552559","2574576","19858900-5c8e-49a7-ab02-34ef625724ca","5","21","78","260","Auburn",1993-01-14,26.7,"2460","C.J.","Uzomah",16917,10462,"00-0032134",593305,28545,"CJ Uzomah","cj uzomah","TE",6.1,2022,NA,48.3,45.5
"335","12319","Nelson, J.J.","FA","2015","557431",NA,"10536","j.j.nelson/2552656","2515759","617269c1-88b3-45a6-b4a8-b2806a0cdaea","5","23","70","160","UAB",1992-04-24,27.5,"2462","J.J.","Nelson",16919,10244,"00-0032112",557431,28547,"JJ Nelson","jj nelson","WR",NA,NA,NA,NA,NA
"336","12325","Burton, Michael","FA","2015","556483",NA,"10544",NA,"2515270","80715ecf-ffc9-4a93-a305-2193451b3382","5","32","72","240","Rutgers",1992-02-01,27.7,NA,"Michael","Burton",NA,NA,NA,NA,NA,"Michael Burton","michael burton","RB",NA,NA,NA,NA,NA
"337","12328","Boyle, Nick","BAL","2015","608753",NA,"10547",NA,"2574591","9480dd9f-151f-4e6d-b5a3-35f07bda4cac","5","35","76","270","Delaware",1993-02-17,26.6,"2474","Nick","Boyle",16931,10252,"00-0031598",608753,28559,"Nick Boyle","nick boyle","TE",6,2022,NA,NA,48.5
"338","12330","O'Shaughnessy, James","JAC","2015","552352",NA,"10549",NA,"2508079","e5c6b0d4-3e77-422b-a6d8-574a10ed385e","5","37","76","245","Illinois State",1992-01-14,27.7,"2476","James","O'Shaughnessy",16933,10249,"00-0031951",552352,28561,"James OShaughnessy","james oshaughnessy","TE",1.1,2020,NA,45.8,NA
"339","12337","Clay, Kaelin","FA","2015","557215",NA,"10559",NA,"2516957","c5f35a06-791b-43e1-befc-df0c54b3b486","6","8","70","195","Utah",1992-01-03,27.8,"2485","Kaelin","Clay",16944,10241,"00-0032115",557215,28572,"Kaelin Clay","kaelin clay","WR",NA,NA,NA,NA,NA
"340","12338","Davis, Geremy","LAC","2015","558661",NA,"10561","geremydavis/2552654","2513030","53dc492f-b4cc-4da2-a6cc-f61f7c23272f","6","10","75","211","Connecticut",1992-01-10,27.8,"2487","Geremy","Davis",16946,10476,"00-0031953",558661,28574,"Geremy Davis","geremy davis","WR",0.9,2020,NA,NA,NA
"341","12351","Derby, A.J.","FA","2015","543797",NA,"10576","a.j.derby/2552580","3046413","f0805b80-e01c-46fd-99a6-dae1134fb764","6","26","77","240","Arkansas",1991-09-20,28.1,"2503","A.J.","Derby",16962,10484,"00-0031609",543797,28590,"AJ Derby","aj derby","TE",NA,NA,NA,NA,NA
"342","12363","Sterling, Neal","FA","2015","554911",NA,"10593","nealsterling/2553451","2513770","5e3b63cd-db76-48a8-82dd-7ccc8222f6ae","7","3","76","257","Monmouth (NJ)",1992-01-14,27.7,"2519","Neal","Sterling",16979,10493,"00-0032120",554911,28608,"Neal Sterling","neal sterling","TE",NA,NA,NA,NA,NA
"343","12367","Murphy, Marcus","FA","2015","553238",NA,"10603",NA,"2514123","36007e6e-ca6b-42ee-b9f8-79a9a964f5bc","7","13","69","195","Missouri",1991-10-03,28,"2529","Marcus","Murphy",16989,10200,"00-0031959",553238,28618,"Marcus Murphy","marcus murphy","RB",NA,NA,NA,NA,NA
"344","12378","Swaim, Geoff","JAC","2015","728021",NA,"10617","geoffswaim/2553454","3046704","d0f9112d-2496-450a-9fc5-d2d01b4d2454","7","29","76","260","Texas",1993-09-16,26.1,"2545","Geoff","Swaim",17005,10507,"00-0032141",728021,28634,"Geoff Swaim","geoff swaim","TE",3.3,2021,NA,48.3,36.8
"345","12381","Siemian, Trevor","NYJ","2015","546184",NA,"10622","trevorsiemian/2553457","2511109","e23dc743-ecee-4cf3-a263-69d3da3bae94","7","33","75","220","Northwestern",1991-12-26,27.8,"2549","Trevor","Siemian",17009,10483,"00-0032156",546184,28638,"Trevor Siemian","trevor siemian","QB",2,2020,NA,57.5,NA
"346","12386","Brown, Malcolm","LAR","2015","604724",NA,"10674",NA,"2570986","0e7e6cbb-0e88-4a74-b457-1753851e37f3",NA,NA,"71","222","Texas",1993-05-15,26.4,"2588","Malcolm","Brown",17053,10202,"00-0031806",604724,28990,"Malcolm Brown","malcolm brown","RB",1.6,2021,168.2,57.7,51.8
"347","12391","Williams, Tyrell","OAK","2015","618715",NA,"10694","tyrellwilliams/2553913","2587819","a6fe5f18-d78d-4a56-aea2-ef4bed7e647a",NA,NA,"76","205","Western Oregon",1992-02-12,27.7,"2583","Tyrell","Williams",17048,10552,"00-0032160",618715,28691,"Tyrell Williams","tyrell williams","WR",11.1,2023,100,51.1,33.6
"348","12394","Carter, DeAndre","HOU","2015","612512",NA,"10738","deandrecarter/2553502","2580216","9ae2584a-40c1-4b30-be34-a9567659eacd",NA,NA,"68","190","Sacramento State",1993-04-10,26.5,"2750","DeAndre","Carter",17218,10234,"00-0031763",612512,28947,"DeAndre Carter","deandre carter","WR",0.6,2020,NA,NA,NA
"349","12398","Taylor, Jordan","FA","2015","550968",NA,"10673","jordantaylor/2553606","2515662","971b216e-0859-482b-9b72-045f7ad35605",NA,NA,"77","195","Rice",1992-02-18,27.6,"2685","Jordan","Taylor",17153,10238,"00-0031697",550968,28727,"Jordan Taylor","jordan taylor","WR",NA,NA,NA,NA,NA
"350","12402","Grant, Corey","FA","2015","557163",NA,"10678","coreygrant/2553650","2515934","af944a80-eba7-479d-b3b1-73279abdc67a",NA,NA,"69","203","Auburn",1991-12-19,27.8,"2729","Corey","Grant",17197,10196,"00-0031731",557163,28847,"Corey Grant","corey grant","RB",NA,NA,NA,NA,NA
"351","12433","Parker, Brian","FA","2015","556849",NA,"10763","brianparker/2553840","2508328","c5606f69-f550-4b4a-b61a-f1f71142a32f",NA,NA,"76","265","Albany",1992-05-30,27.4,"2653","Brian","Parker",17121,10661,"00-0032089",556849,28688,"Brian Parker","brian parker","TE",NA,NA,NA,NA,NA
"352","12443","Kumerow, Jake","GBP","2017","558619",NA,"10867","jakekumerow/2553548","3085107","aa759477-6206-4984-ab9c-eb213abfd020",NA,NA,"76","209","Wisconsin-Whitewater",1992-02-17,27.6,"2821","Jake","Kumerow",17289,10544,"00-0031787",558619,28974,"Jake Kumerow","jake kumerow","WR",0.6,2020,NA,113.8,108.7
"353","12444","Smith, Rod","TEN","2015","553688",NA,"10784","rodsmith/2553743","2512197","37339e36-741c-4c1c-a9ab-bd89ed866fa0",NA,NA,"75","236","Ohio State",1992-01-10,27.8,"2892","Rod","Smith",17360,10630,"00-0031900",553688,28718,"Rod Smith","rod smith","RB",0.8,2020,NA,NA,NA
"354","12447","Mostert, Raheem","SFO","2015","606501",NA,"10744","raheemmostert/2553728","2576414","b040e601-ec40-4757-bf3d-71bf64ef99cf",NA,NA,"70","205","Purdue",1992-04-09,27.5,"2749","Raheem","Mostert",17217,10604,"00-0031687",606501,28654,"Raheem Mostert","raheem mostert","RB",2.9,2022,185.8,71.1,48.6
"355","12464","Byrd, Damiere","ARI","2015","604908",NA,"10795",NA,"2577667","48d7bc31-808f-423c-afc8-45c2c5dfa45f",NA,NA,"69","180","South Carolina",1993-01-27,26.7,"2673","Damiere","Byrd",17141,10524,"00-0031868",604908,28730,"Damiere Byrd","damiere byrd","WR",0.7,2020,NA,103.5,97.3
"356","12465","Meredith, Cameron","FA","2015","563357",NA,"10770","cameronmeredith/2553568","2520698","9de98c5e-ee62-4a2b-be93-07287d831e06",NA,NA,"75","207","Illinois State",1992-09-21,27.1,"2699","Cameron","Meredith",17167,10533,"00-0031912",563357,28697,"Cameron Meredith","cameron meredith","WR",NA,NA,NA,NA,NA
"357","12471","Roberts, Seth","BAL","2014","704254",NA,"10142","sethroberts/2550597","17402","27e60657-f73d-4125-906d-aa72cc3477dc",NA,NA,"74","195","West Alabama",1991-02-22,28.6,"2039","Seth","Roberts",16326,10112,"00-0031166",704254,28214,"Seth Roberts","seth roberts","WR",2,2020,NA,156.5,NA
"358","12475","Marquez, Bradley","FA","2015","605328",NA,"11023",NA,"2577645","fc75f3fc-9347-4f7c-a521-e67f3888eda5",NA,NA,"70","205","Texas Tech",1992-12-14,26.8,"2803","Bradley","Marquez",17271,10689,"00-0031818",605328,29001,"Bradley Marquez","bradley marquez","WR",NA,NA,NA,NA,NA
"359","12476","Heinicke, Taylor","FA","2015","599113",NA,"10665",NA,"2565969","2c259733-ec2c-4e3c-bb7b-34dc0d37dc34",NA,NA,"73","210","Old Dominion",1993-03-15,26.6,"2711","Taylor","Heinicke",17179,10179,"00-0031800",599113,28839,"Taylor Heinicke","taylor heinicke","QB",NA,NA,NA,NA,NA
"360","12479","Lee, Khari","FA","2015","846695",NA,"10723","kharilee/2553552","3144062","98a944cf-0fc3-4a0b-9011-490722667d37",NA,NA,"76","253","Bowie State",1992-01-16,27.7,"2686","Khari","Lee",17154,10503,"00-0031922",846695,28893,"Khari Lee","khari lee","TE",NA,NA,NA,NA,NA
"361","12499","Holmes, Gabe","FA","2015","505752",NA,"11002","gabeholmes/2553658","2468368","0f0aa0af-8830-47f8-b83b-ba0aab773594",NA,NA,"77","255","Purdue",1991-03-29,28.5,"2714","Gabe","Holmes",17182,10560,"00-0031884",505752,28964,"Gabe Holmes","gabe holmes","TE",NA,NA,NA,NA,NA
"362","12505","Humphries, Adam","TEN","2015","602096",NA,"11072",NA,"2576491","d6d41a89-a8af-48b9-bf75-561de99a1d87",NA,NA,"71","195","Clemson",1993-06-24,26.3,"2822","Adam","Humphries",17290,10680,"00-0032009",602096,29070,"Adam Humphries","adam humphries","WR",9,2023,195.5,89.2,79
"363","12532","Tye, Will","FA","2015","553297",NA,"11056","willtye/2553830","2512523","9ace8914-bf2c-422a-af03-62a78bc27880",NA,NA,"74","260","Stony Brook",1991-11-04,27.9,"3043","Will","Tye",17754,10700,"00-0032004",553297,29046,"Will Tye","will tye","TE",NA,NA,NA,NA,NA
"364","12585","Brown, Daniel","NYJ","2015","561380",NA,"11092",NA,"2519013","1b016b52-62ba-4da9-9ead-6bad689f8d33",NA,NA,"77","247","James Madison",1992-05-26,27.4,"2751","Daniel","Brown",17219,10713,"00-0032098",561380,29102,"Daniel Brown","daniel brown","TE",0.9,2020,NA,NA,NA
"365","12586","Jennings, Darius","TEN","2015","605784",NA,"11046","dariusjennings/2553896","2577808","865d8df9-06ec-40c3-8c71-637f9fd0bcbf",NA,NA,"70","180","Virginia",1992-06-28,27.3,"2602","Darius","Jennings",17070,10718,"00-0031972",605784,29038,"Darius Jennings","darius jennings","WR",0.7,2020,NA,NA,NA
"366","12596","LaCosse, Matt","NEP","2015","606055",NA,"10980","mattlacosse/2553667","2576179","25e58aee-1b33-4468-9a81-6586426b91d5",NA,NA,"78","255","Illinois",1992-09-21,27.1,"2944","Matt","LaCosse",17415,10727,"00-0031744",606055,28875,"Matt LaCosse","matt lacosse","TE",1.4,2021,NA,43.6,38.5
"367","12608","Winchester, James","KCC","0","472623",NA,"9263","jameswinchester/2542357","16665","996a0607-8046-46c2-97a0-b94ff9f5a1c8",NA,NA,"75","240","Oklahoma",1989-08-06,30.2,NA,"James","Winchester",NA,NA,NA,NA,NA,"James Winchester","james winchester","TE",NA,NA,NA,NA,NA
"368","12610","Wentz, Carson","PHI","2016","613866",NA,"11257",NA,"2573079","e9a5c16b-4472-4be9-8030-3f77be7890cb","1","2","77","237","North Dakota State",1992-12-30,26.8,"3161","Carson","Wentz",17920,10856,"00-0032950",613866,29236,"Carson Wentz","carson wentz","QB",32,2025,75.6,6.2,8.6
"369","12611","Goff, Jared","LAR","2016","727837",NA,"11205",NA,"3046779","aba8f925-ffbf-4654-bfa7-a25d3d237494","1","1","76","222","California",1994-10-14,25,"3163","Jared","Goff",17922,10729,"00-0033106",727837,29235,"Jared Goff","jared goff","QB",33.5,2025,93.6,9.3,11.8
"370","12612","Lynch, Paxton","FA","2016","693356",NA,"11206",NA,"2977881","19e253df-b121-43e4-a222-6df5fa8ad93f","1","26","79","244","Memphis",1994-02-12,25.7,"3170","Paxton","Lynch",17929,10730,"00-0033108",693356,29260,"Paxton Lynch","paxton lynch","QB",NA,NA,NA,NA,NA
"371","12613","Cook, Connor","FA","2016","606102",NA,"11280",NA,"2576261","f1ec6243-aaca-4237-85fb-9699bc90aa09","4","2","76","215","Michigan State",1993-01-29,26.7,NA,"Connor","Cook",NA,NA,NA,NA,NA,"Connor Cook","connor cook","QB",NA,NA,NA,NA,NA
"372","12615","Jones, Cardale","FA","2016","653682",NA,"10325",NA,"2976299","92c02ef1-8400-4f5a-9420-6458755e14d4","4","41","77","250","Ohio State",1992-09-29,27,"3210","Cardale","Jones",17971,11007,"00-0033098",653682,29373,"Cardale Jones","cardale jones","QB",NA,NA,NA,NA,NA
"373","12616","Brissett, Jacoby","IND","2016","607047",NA,"11341",NA,"2578570","ad2258ab-67f0-41c2-bcf3-f3ba145187dc","3","28","76","238","North Carolina State",1992-12-11,26.8,"3257","Jacoby","Brissett",18018,10919,"00-0033119",607047,29325,"Jacoby Brissett","jacoby brissett","QB",15,2021,182.5,24.1,18.6
"374","12617","Kessler, Cody","NEP","2016","591847",NA,"11305",NA,"2577243","573f7acc-376b-4f37-8039-5c4c15c4a508","3","30","73","215","Southern California",1993-05-11,26.4,"3205","Cody","Kessler",17966,11090,"00-0033104",591847,29327,"Cody Kessler","cody kessler","QB",0.7,2020,NA,NA,NA
